,tactic_id,impression_pixel_json,StatusCodes,Status
24187,337893,https://ad.doubleclick.net/ddm/ad/N6049.1355588.DOUBLECLICK.COMBID/B9607545.130418177;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24188,336390,https://ad.atdmt.com/i/img;p=11142202565630;a=11142202567396;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,200,OK
24190,337585,https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9261834.125892226;dc_trk_aid=299490659;dc_trk_cid=67750794;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24191,325167,https://ad.doubleclick.net/ddm/ad/N6344.468584.AMNET/B8678550.117373825;sz=1x1;ord=[timestamp]?,200,OK
24192,336390,https://ad.atdmt.com/i/img;p=11142202565630;a=11142202567400;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,200,OK
24195,339947,"https://ad.doubleclick.net/ddm/ad/N3577.2100704VIVAKI-TRIPLELIFT/B9428917.130835341;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http://tags.bluekai.com/site/31751?limit=1",200,OK
24197,329915,https://ad.doubleclick.net/ddm/ad/N149404.2079317MEDIAMATHPROGRAMM/B9148698.125061336;sz=1x1;ord=[timestamp]?,200,OK
24198,337850,https://ad.doubleclick.net/ddm/ad/N6049.1355588.DOUBLECLICK.COMBID/B9607545.130414090;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24199,327912,https://ad.doubleclick.net/ddm/ad/N4072.284566THETRADEDESK/B8734859.118378956;sz=1x1;ord=[timestamp]?,200,OK
24204,337638,https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9370641.127465419;dc_trk_aid=300499852;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24205,325051,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B8892310.120719997;dc_trk_aid=293561093;dc_trk_cid=64312396;ord=[timestamp]?,200,OK
24206,335561,"https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9289660.126448656;dc_trk_aid=299605538;dc_trk_cid=67779835;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http://tags.bluekai.com/site/31159?limit=1",200,OK
24207,331674,https://ad.doubleclick.net/ddm/ad/N3382.668587.AODDISPLAY/B9057762.123033140;sz=1x1;ord=[timestamp]?,200,OK
24211,328369,https://ad.doubleclick.net/ddm/trackimp/N6959.133090MEDIAMATH/B9089014.123552092;dc_trk_aid=296519728;dc_trk_cid=65950075;ord=[timestamp]?,200,OK
24213,335425,https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9430734.128235744;dc_trk_aid=301682637;dc_trk_cid=68947293;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24215,337759,"https://ad.doubleclick.net/ddm/trackimp/N2724.1852769TRIPLELIFT.COM/B9457112.128485013;dc_trk_aid=301466172;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http://tags.bluekai.com/site/32009?limit=1",200,OK
24216,329671,https://ad.doubleclick.net/ddm/trackimp/N6959.133090MEDIAMATH/B8672009.124885167;dc_trk_aid=297741741;dc_trk_cid=66599885;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24217,338595,"https://ad.doubleclick.net/ddm/ad/N201401.158901DATAXU/B9505916.129592748;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""https://scotts.demdex.net/event?d_event=imp&d_src=60654&d_site=2470614&d_placement=129592748&d_campaign=9505916&d_bust=%n",200,OK
24218,335828,https://ad.doubleclick.net/ddm/trackimp/N4620.150834TURN/B9494996.129225926;dc_trk_aid=302266737;dc_trk_cid=69244999;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24220,334317,"https://gap.sp1.convertro.com/view/vt/v1/gap/1/cvo.gif?cvosrc=display.akqa.68543819&cvo_cid=9398102&cvo_pid=128302848&cvo_adid=300956079&cvo_crid=68543819"",""https://ad.doubleclick.net/ddm/ad/N2949.1264338.TRIPLELIFTINC/B9398102.128302848;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http://tags.bluekai.com/site/31509?limit=1",200,OK
24222,337013,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16977828&PluID=0&ord={ts}&rtu=-1&pcp=$${domain}$$,200,OK
24223,332998,https://ad.doubleclick.net/ddm/ad/N6344.468584.AMNET/B9304122.126527146;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24224,334668,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16511137&PluID=0&ord=${CACHEBUSTER}&rtu=-1,200,OK
24225,328008,https://ad.doubleclick.net/ddm/trackimp/N1558.226576.DBM/B8948383.123155125;dc_trk_aid=296121291;dc_trk_cid=65287014;ord=[timestamp]?,200,OK
24227,331330,https://ad.doubleclick.net/ddm/ad/N3158.286450AMNET/B9271624.125832234;sz=1x1;ord=[timestamp]?,200,OK
24228,331460,https://ad.doubleclick.net/ddm/ad/N7607.288332.ACCUEN/B8436206.125666936;sz=1x1;ord=[timestamp]?,200,OK
24231,336480,https://ad.doubleclick.net/ddm/trackimp/N6036.1264338TRIPLELIFTINC/B9331301.129110726;dc_trk_aid=302440175;dc_trk_cid=69417545;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24234,337599,"https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9295070.126173092;dc_trk_aid=299588232;dc_trk_cid=67779835;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http://tags.bluekai.com/site/31191?limit=1",200,OK
24237,331942,https://ad.doubleclick.net/ddm/trackimp/N5622.1264338TRIPLELIFTINC/B8431096.124872449;dc_trk_aid=299483620;dc_trk_cid=67748033;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24238,316615,https://ad.doubleclick.net/ddm/trackimp/N5983.150834.TURN/B8685431.117729462;dc_trk_aid=290558069;dc_trk_cid=62723567;ord=[timestamp]?,200,OK
24239,314940,http://ad.doubleclick.net/ddm/ad/N7996.1852769TRIPLELIFT.COM/B8639055.116745858;sz=1x1;ord=[timestamp]?,200,OK
24241,331384,"https://d.xp1.ru4.com/tad?_o=42032312&_t=dfa_%epid!&ssv_mmuid=%pmmuid=!;&ssv_mmaid=%pmmaid=!;&ssv_mmsid=%pmmsid=!;"",""https://ad.doubleclick.net/ddm/ad/N7657.226576DBM/B9274441.125850357;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?",200,OK
24242,337629,https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9370641.127465418;dc_trk_aid=300499851;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24244,334259,"https://ad.doubleclick.net/ddm/trackimp/N2724.1852769TRIPLELIFT.COM/B9457112.128485013;dc_trk_aid=301461693;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http://tags.bluekai.com/site/32057?limit=1",200,OK
24249,325338,https://ad.doubleclick.net/ddm/ad/N8092.1264338TRIPLELIFTINC/B8863404.121144180;sz=1x1;ord=[timestamp]?,200,OK
24250,336746,https://ad.doubleclick.net/ddm/ad/N9407.127315CENTRO/B9331338.129004754;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24255,336805,https://ad.doubleclick.net/ddm/ad/N9407.127315CENTRO/B9334133.129038995;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24256,325464,https://ad.doubleclick.net/ddm/ad/N5315.290927.AFFIPERF.COM/B8848624.119870394;sz=1x1;ord=[RANDOM_NUMBER]?,200,OK
24257,337249,https://ad.doubleclick.net/ddm/ad/N7657.2093103DBM0/B9584526.130112058;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24260,329834,https://ad.doubleclick.net/ddm/ad/N6733.291508.ACCUENMEDIA.COM/B9097402.123235027;sz=1x1;ord=[timestamp]?,200,OK
24262,331377,https://ad.doubleclick.net/ddm/trackimp/N5092.1718589.MAGNETIC.COM/B9149260.125404272;dc_trk_aid=298396226;dc_trk_cid=66970259;ord=[timestamp]?,200,OK
24264,334633,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B7979853.128631381;dc_trk_aid=301577239;dc_trk_cid=68913970;ord=[timestamp]?,200,OK
24266,324863,https://ad.doubleclick.net/ddm/ad/N805.1245089SOCIALYSE.COM/B8676791.120549172;sz=1x1;ord=[timestamp]?,200,OK
24267,336786,https://ad.doubleclick.net/ddm/ad/N9407.127315CENTRO/B9331338.129005183;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24271,324004,https://ad.doubleclick.net/ddm/trackimp/N59201.1264338TRIPLELIFTINC/B8829702.119856657;dc_trk_aid=292650510;dc_trk_cid=63814779;ord=[timestamp]?,200,OK
24273,337886,https://ad.doubleclick.net/ddm/ad/N6049.1355588.DOUBLECLICK.COMBID/B9607545.130418190;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24274,315553,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13218733&PluID=0&ord=[timestamp]&rtu=-1,200,OK
24276,326043,https://ad.doubleclick.net/ddm/ad/N8893.1264338TRIPLELIFTINC/B8660875.121411982;sz=1x1;ord=[timestamp]?,200,OK
24277,324600,https://ad.doubleclick.net/ddm/ad/N7607.288332.ACCUEN/B8434063.119795762;sz=1x1;ord=[timestamp]?,200,OK
24280,331445,https://d.xp1.ru4.com/tad?_o=42032312&_t=dfa_%epid!&ssv_mmuid=%pmmuid=!;&ssv_mmaid=%pmmaid=!;&ssv_mmsid=%pmmsid=!;,200,OK
24282,327940,https://ad.atdmt.com/i/img;p=11042207804726;a=11042207808554;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,200,OK
24288,330641,"https://ad.doubleclick.net/ddm/ad/N7914.124997.GOOGLESEARCH/B9190097.125136822;sz=1x1;ord=[timestamp]?"",""https://adfarm.mediaplex.com/ad/tr/28835-218742-2190-0?mpt=[CACHEBUSTER]&dcid=125136822&devid=INSERT_DEVICE_ID_HERE",200,OK
24289,327236,https://ad.doubleclick.net/ddm/trackimp/N30602.284566THETRADEDESK4/B9067585.122665322;dc_trk_aid=295731025;dc_trk_cid=65470843;ord=[timestamp]?,200,OK
24295,336044,https://ad.doubleclick.net/ddm/ad/N6344.288332.ACCUEN/B9325076.129111349;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24297,327362,https://ad.atdmt.com/i/img;p=11042208507946;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,200,OK
24298,337757,"https://ad.doubleclick.net/ddm/trackimp/N2724.1852769TRIPLELIFT.COM/B9457112.128485015;dc_trk_aid=301468801;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http://tags.bluekai.com/site/32045?limit=1",200,OK
24303,330843,"https://ad.doubleclick.net/ddm/ad/N208202.1081839AUDIENCETRADING.C/B9159850.125517434;sz=1x1;ord=[RANDOM_NUMBER]?"",""https://ohlone.vizu.com/a.gif?vzcid=29700&vzadid=custom_dinneryeastrolls&vzsid=audiencetrader&ord=[RANDOM_NUMBER]",200,OK
24304,324833,https://ad.doubleclick.net/ddm/ad/N805.1245089SOCIALYSE.COM/B8676791.120549364;sz=1x1;ord=[timestamp]?,200,OK
24308,329801,"https://gap.sp1.convertro.com/view/vt/v1/gap/1/cvo.gif?cvosrc=display.akqa.66588595&cvo_cid=9160084&cvo_pid=124497964&cvo_adid=297729273&cvo_crid=66588595"",""https://ad.doubleclick.net/ddm/ad/N2949.1264338.TRIPLELIFTINC/B9160084.124497964;sz=1x1;ord=[timestamp]?",200,OK
24311,330646,https://ad.atdmt.com/i/img;p=11042207804726;a=11042207808554;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,200,OK
24313,328362,https://ad.doubleclick.net/ddm/trackimp/N6959.133090MEDIAMATH/B9089014.123552082;dc_trk_aid=296519718;dc_trk_cid=65950075;ord=[timestamp]?,200,OK
24320,329382,https://ad.doubleclick.net/ddm/ad/N208202.1081839AUDIENCETRADING.C/B9083644.122947675;sz=1x1;ord=[RANDOM_NUMBER]?,200,OK
24323,328133,https://ad.doubleclick.net/ddm/trackimp/N733.1852769TRIPLELIFT.COM/B9083640.122952363;dc_trk_aid=296094315;dc_trk_cid=65673380;ord=[timestamp]?,200,OK
24324,320598,http://ad.doubleclick.net/ddm/ad/N2949.1264338.TRIPLELIFTINC/B8719817.118168819;sz=1x1;ord=[timestamp]?,200,OK
24325,327236,https://ad.doubleclick.net/ddm/trackimp/N30602.284566THETRADEDESK4/B9067585.122665322;dc_trk_aid=295731025;dc_trk_cid=65470843;ord=[timestamp]?,200,OK
24327,332443,https://ad.doubleclick.net/ddm/trackimp/N4827.150834TURN/B9333272.127039628;dc_trk_aid=300236395;dc_trk_cid=68021834;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24328,324002,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B8722099.119868030;dc_trk_aid=292659309;dc_trk_cid=63819819;ord=[timestamp]?,200,OK
24329,335023,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16733543&PluID=0&ord=[timestamp]&rtu=-1"",""https://magnetic.domdex.com/ahtm?mp=2&n=10804&c=105252&b=116445&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}",200,OK
24330,332560,https://ad.doubleclick.net/ddm/trackimp/N8821.150834TURN/B9044656.127212856;dc_trk_aid=299709777;dc_trk_cid=67873685;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24337,331073,https://ad.doubleclick.net/ddm/ad/N5688.2093103DBM1/B8867406.125114010;sz=1x1,200,OK
24339,334487,"https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9291996.127207339;dc_trk_aid=299555418;dc_trk_cid=67784693;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http://tags.bluekai.com/site/31203?limit=1",200,OK
24340,337680,"https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9429306.128238851;dc_trk_aid=301624809;dc_trk_cid=68947293;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http://tags.bluekai.com/site/32021?limit=1",200,OK
24342,332431,https://ad.doubleclick.net/ddm/trackimp/N4827.150834TURN/B9333272.127039627;dc_trk_aid=300233386;dc_trk_cid=68021834;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24343,322855,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13287707&PluID=0&ord=${CACHEBUSTER}&rtu=-1,200,OK
24345,328712,https://ad.doubleclick.net/ddm/trackimp/N4946.226576.DBM/B8911360.124054697;dc_trk_aid=297016075;dc_trk_cid=66209491;ord=[timestamp]?,200,OK
24347,323288,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13572828&PluID=0&ord=[timestamp]&rtu=-1,200,OK
24351,331340,https://ad.doubleclick.net/ddm/trackimp/N7252.149937.VARICKMM/B9252735.125895031;dc_trk_aid=298835121;dc_trk_cid=67229476;ord=[timestamp]?,200,OK
24355,331189,https://ad.atdmt.com/i/img;p=11042208843839;a=11042208875590;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,200,OK
24356,336199,http://amp.mediaforge.com/link/great_4939/37f51eb0-e794-11e5-9d31-295163ec918e,200,OK
24357,323609,https://ad.doubleclick.net/ddm/trackimp/N5983.1264338TRIPLELIFTINC/B8770009.119274056;dc_trk_aid=292310384;dc_trk_cid=63651202;ord=[timestamp]?,200,OK
24359,324406,https://ad.doubleclick.net/ddm/trackimp/N733.1852769TRIPLELIFT.COM/B8879000.120301410;dc_trk_aid=293127781;dc_trk_cid=64061020;ord=[timestamp]?,200,OK
24361,332514,https://ad.doubleclick.net/ddm/trackimp/N8821.150834TURN/B9044656.127213161;dc_trk_aid=299709777;dc_trk_cid=67873685;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24362,328366,https://ad.doubleclick.net/ddm/trackimp/N6959.133090MEDIAMATH/B9089014.123552083;dc_trk_aid=296519719;dc_trk_cid=65950075;ord=[timestamp]?,200,OK
24363,333577,https://ad.doubleclick.net/ddm/ad/N5956.Turn/B9055574.127549607;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24364,339661,https://ad.doubleclick.net/ddm/trackimp/N9609.668587AODDISPLAY/B9596161.131448848;dc_trk_aid=304211138;dc_trk_cid=70515382;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24368,331935,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15776210&PluID=0&ord=[timestamp]&rtu=-1&dspu=$$%%TTD_TDID%%$$,200,OK
24372,337711,http://amp.mediaforge.com/link/the_bo5034/e678502a-f7f6-11e5-866c-9841d5b858ed,200,OK
24374,329916,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15470724&PluID=0&ord=${CACHEBUSTER}&rtu=-1,200,OK
24375,339306,https://ad.doubleclick.net/ddm/ad/N950.150834TURN/B9651471.131039313;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24379,332108,https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9295070.126173091;dc_trk_aid=299588233;dc_trk_cid=67779835;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24381,334066,https://ad.doubleclick.net/ddm/ad/N8278.468584.AMNETGROUPINC./B9423740.128092188;sz=1x1,200,OK
24382,339786,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B8756518.131704913;dc_trk_aid=291333810;dc_trk_cid=63163474;ord=[timestamp]?,200,OK
24383,320598,http://ad.doubleclick.net/ddm/ad/N2949.1264338.TRIPLELIFTINC/B8719817.118168819;sz=1x1;ord=[timestamp]?,200,OK
24388,331380,"https://d.xp1.ru4.com/tad?_o=42032312&_t=dfa_%epid!&ssv_mmuid=%pmmuid=!;&ssv_mmaid=%pmmaid=!;&ssv_mmsid=%pmmsid=!;"",""https://ad.doubleclick.net/ddm/ad/N7657.226576DBM/B9274441.125849542;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?",200,OK
24396,329133,https://ad.doubleclick.net/ddm/ad/N6488.1264338TRIPLELIFTINC/B8767347.123795023;sz=1x1;ord=[timestamp]?,200,OK
24399,332451,https://ad.doubleclick.net/ddm/trackimp/N4827.150834TURN/B9333272.127043133;dc_trk_aid=300233388;dc_trk_cid=68021834;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24401,315344,https://ad.doubleclick.net/ddm/ad/N5823.152304.TRADEDESK/B8692317.117547717;sz=1x1;ord=[timestamp]?,200,OK
24404,336388,https://ad.atdmt.com/i/img;p=11142202536676;a=11142202567423;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,200,OK
24405,334633,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B7979853.128631381;dc_trk_aid=301577239;dc_trk_cid=68913970;ord=[timestamp]?,200,OK
24406,337757,https://ad.doubleclick.net/ddm/trackimp/N2724.1852769TRIPLELIFT.COM/B9457112.128485015;dc_trk_aid=301468801;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24407,325853,https://ad.doubleclick.net/ddm/ad/N8893.1264338TRIPLELIFTINC/B8660875.121209733;sz=1x1;ord=[timestamp]?,200,OK
24411,337643,https://ad.doubleclick.net/ddm/ad/N9724.288332ACCUEN/B9299143.130481239;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24412,337640,"https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9370641.127465423;dc_trk_aid=300499850;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http://tags.bluekai.com/site/31119?limit=1",200,OK
24417,323780,https://ad.doubleclick.net/ddm/trackimp/N5983.1264338TRIPLELIFTINC/B8770009.119270549;dc_trk_aid=292310384;dc_trk_cid=63651202;ord=[timestamp]?,200,OK
24418,329812,"https://ad.doubleclick.net/ddm/ad/N2949.1264338.TRIPLELIFTINC/B9160084.124497962;sz=1x1;ord=[timestamp]?"",""https://gap.sp1.convertro.com/view/vt/v1/gap/1/cvo.gif?cvosrc=display.akqa.%ecid!&cvo_cid=9160084&cvo_pid=124497962&cvo_adid=297729273&cvo_crid=66588595",200,OK
24419,316083,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13218804&PluID=0&ord=[timestamp]&rtu=-1,200,OK
24421,329812,"https://ad.doubleclick.net/ddm/ad/N2949.1264338.TRIPLELIFTINC/B9160084.124497962;sz=1x1;ord=[timestamp]?"",""https://gap.sp1.convertro.com/view/vt/v1/gap/1/cvo.gif?cvosrc=display.akqa.%ecid!&cvo_cid=9160084&cvo_pid=124497962&cvo_adid=297729273&cvo_crid=66588595",200,OK
24425,337757,https://ad.doubleclick.net/ddm/trackimp/N2724.1852769TRIPLELIFT.COM/B9457112.128485015;dc_trk_aid=301461692;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24428,327314,https://ad.doubleclick.net/ddm/ad/N2949.284566THETRADEDESK.COM/B9037158.122650919;sz=1x1;ord=[timestamp]?,200,OK
24429,336672,https://ad.doubleclick.net/ddm/ad/N4406.1308838.XAXIS.COM/B9502391.129363570;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24431,336694,https://ad.doubleclick.net/ddm/ad/N4406.1308838.XAXIS.COM/B9502391.129363359;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24432,335246,https://ad.atdmt.com/i/img;p=11142202536676;a=11142202567400;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,200,OK
24436,337894,https://ad.doubleclick.net/ddm/ad/N6049.1355588.DOUBLECLICK.COMBID/B9607545.130418177;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24437,331834,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B7884650.126550315;dc_trk_aid=299598551;dc_trk_cid=67813214;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24438,330890,"https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B9192928.124951957;dc_trk_aid=298491699;dc_trk_cid=67033724;ord=[timestamp]?"",""https://ad.doubleclick.net/ddm/ad/N5446.128367.GOODWAYGROUP/B9191680.125147548;sz=1x1;ord=[timestamp]?",200,OK
24441,330567,https://ad.doubleclick.net/ddm/ad/N8084.275383THEEXCHANGELAB/B9150230.124212632;sz=1x1;ord=${CACHEBUSTER}?,200,OK
24442,336033,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B8441264.129640594;dc_trk_aid=293857863;dc_trk_cid=64479619;ord=[timestamp]?,200,OK
24445,337911,https://ad.doubleclick.net/ddm/ad/N6049.1355588.DOUBLECLICK.COMBID/B9607545.130416467;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24448,339646,https://rover.ebay.com/ar/1/711-219601-1181-0/4?mpt=[CACHEBUSTER]&ff18=mWeb&siteid=0&adtype=0&size=1x1&ipn=admain2&placement=443201&mpvc=,200,OK
24450,315215,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=12901181&PluID=0&ord=[timestamp]&rtu=-1,200,OK
24452,331388,"https://d.xp1.ru4.com/tad?_o=42032312&_t=dfa_%epid!&ssv_mmuid=%pmmuid=!;&ssv_mmaid=%pmmaid=!;&ssv_mmsid=%pmmsid=!;"",""https://ad.doubleclick.net/ddm/ad/N7657.226576DBM/B9274441.125850924;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?",200,OK
24453,338729,https://ad.atdmt.com/i/img;p=11047201446127;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,200,OK
24456,335372,https://ad.atdmt.com/i/img;p=11142202565630;a=11142202567424;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,200,OK
24457,325166,https://ad.doubleclick.net/ddm/ad/N6344.468584.AMNET/B8678550.117373530;sz=1x1;ord=[timestamp]?,200,OK
24460,339963,https://ad.doubleclick.net/ddm/ad/N636.148013.0227149024521/B9621206.130560138;sz=1x1;ord=%%CACHEBUSTER%%;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
24463,335022,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B9355889.129235333;dc_trk_aid=301500300;dc_trk_cid=69080576;ord=[timestamp]?,200,OK
24464,323799,https://ad.doubleclick.net/ddm/trackimp/N5983.1264338TRIPLELIFTINC/B8770009.119274062;dc_trk_aid=292310384;dc_trk_cid=63651202;ord=[timestamp]?,200,OK
24467,320592,http://ad.doubleclick.net/ddm/ad/N2949.1264338.TRIPLELIFTINC/B8719817.118168818;sz=1x1;ord=[timestamp]?,200,OK
24470,330645,https://ad.atdmt.com/i/img;p=11042207804727;a=11042207808555;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,200,OK
24473,334490,"https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9289660.126448591;dc_trk_aid=299592702;dc_trk_cid=67479092;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http://tags.bluekai.com/site/31151?limit=1",200,OK
24475,323774,https://ad.doubleclick.net/ddm/trackimp/N5983.1264338TRIPLELIFTINC/B8770009.119270586;dc_trk_aid=292310384;dc_trk_cid=63651202;ord=[timestamp]?,200,OK
24476,337758,https://ad.doubleclick.net/ddm/trackimp/N2724.1852769TRIPLELIFT.COM/B9457112.128485014;dc_trk_aid=301468800;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,200,OK
